customer_id,age,gender,region,registration_year,account_age_years,prime_status,membership_tier,total_orders,total_spend_usd,avg_order_value,return_rate_pct,num_returns,top_category,unique_categories_browsed,avg_review_score,num_reviews_written,wishlist_items,avg_daily_browsing_min,preferred_device,preferred_payment,discount_usage_rate_pct,coupon_redemptions,subscription_services,last_purchase_days_ago,customer_lifetime_value,churn_risk_score,satisfaction_rating,customer_segment_label
AMZ-101477,41,Male,East Asia,2022,3,Prime,Gold,2,86.15,43.08,50.0,1,Toys,1,2.8,11,1,6,Mobile,Gift Card,2.26,11,0,193,103.43,0.5673,Very Dissatisfied,Inactive User
AMZ-101478,47,Male,North America,2017,8,Prime,Platinum,4,50.0,12.5,25.0,1,Books,1,2.1,7,0,0,Tablet,UPI,23.34,9,1,725,56.56,0.1723,Very Dissatisfied,Inactive User
AMZ-101479,22,Non-Binary,Southeast Asia,2020,5,Non-Prime,Platinum,18,456.83,25.38,33.33,6,Electronics,9,3.2,19,53,155,Mobile,Net Banking,76.79,16,3,475,579.87,0.8764,Satisfied,Bargain Hunter
AMZ-101480,56,Non-Binary,Latin America,2020,5,Non-Prime,Silver,4,77.28,19.32,0.0,0,Home & Kitchen,4,2.7,41,0,8,Alexa,Debit Card,36.74,12,0,526,100.41,0.138,Neutral,Inactive User
AMZ-101481,33,Female,South Asia,2021,4,Prime,Gold,3,77.48,25.83,0.0,0,Sports,9,1.9,7,1,4,Tablet,Net Banking,13.03,39,3,493,84.78,0.2228,Neutral,Inactive User
AMZ-101482,18,Non-Binary,Latin America,2020,5,Prime,Silver,24,465.25,19.39,16.67,4,Books,3,2.9,9,28,155,Mobile,Debit Card,45.18,22,0,648,470.93,0.2513,Satisfied,Bargain Hunter
AMZ-101483,18,Non-Binary,North America,2023,2,Prime,Gold,1,33.63,33.63,0.0,0,Books,1,2.5,20,3,6,Smart TV,Credit Card,31.94,25,4,36,35.28,0.9755,Dissatisfied,Inactive User
AMZ-101484,51,Female,North America,2022,3,Prime,Platinum,2,3.23,1.61,0.0,0,Toys,7,1.9,48,0,4,Smart TV,Debit Card,23.39,10,0,130,4.32,0.998,Very Dissatisfied,Inactive User
AMZ-101485,44,Non-Binary,Latin America,2022,3,Prime,Silver,71,1775.76,25.01,0.0,0,Toys,2,3.9,24,37,168,Desktop,Net Banking,44.85,0,3,148,1960.98,0.3432,Satisfied,Loyal Shopper
AMZ-101486,41,Male,East Asia,2020,5,Non-Prime,Gold,19,740.19,38.96,21.05,4,Clothing,1,3.3,17,30,224,Alexa,Net Banking,64.34,6,1,449,943.3,0.2693,Neutral,Bargain Hunter
AMZ-101487,44,Female,Southeast Asia,2019,6,Prime,Platinum,3,25.54,8.51,0.0,0,Books,1,1.4,3,3,15,Alexa,Gift Card,53.24,34,0,213,28.35,0.6921,Dissatisfied,Inactive User
AMZ-101488,70,Female,Southeast Asia,2015,10,Prime,Silver,13,79.65,6.13,0.0,0,Automotive,8,3.2,26,11,56,Smart TV,Cash on Delivery,63.24,31,3,669,118.97,0.6448,Satisfied,Occasional Buyer
AMZ-101489,20,Male,Europe,2022,3,Prime,Silver,30,9147.78,304.93,6.67,2,Office,3,4.0,10,24,49,Smart TV,Credit Card,79.91,22,1,529,13198.41,0.7552,Satisfied,Premium Spender
AMZ-101490,55,Male,Latin America,2017,8,Non-Prime,Diamond,1,13.27,13.27,100.0,1,Electronics,6,2.5,42,4,7,Tablet,Debit Card,76.14,1,0,673,19.18,0.831,Very Dissatisfied,Inactive User
AMZ-101491,46,Female,Europe,2020,5,Prime,Gold,39,6134.9,157.31,2.56,1,Beauty,5,3.3,17,27,66,Alexa,Cash on Delivery,78.24,0,1,339,8231.42,0.6658,Very Satisfied,Premium Spender
AMZ-101492,41,Female,Latin America,2022,3,Non-Prime,Diamond,2,56.23,28.11,50.0,1,Grocery,5,1.1,37,3,8,Mobile,Debit Card,19.11,7,2,670,79.66,0.9035,Dissatisfied,Inactive User
AMZ-101493,44,Non-Binary,Latin America,2019,6,Non-Prime,Platinum,66,2200.14,33.34,1.52,1,Automotive,9,4.6,12,28,131,Desktop,Amazon Pay,66.81,36,1,518,2962.93,0.2045,Satisfied,Loyal Shopper
AMZ-101494,53,Male,East Asia,2018,7,Non-Prime,Diamond,12,350.3,29.19,25.0,3,Toys,3,3.4,28,1,30,Smart TV,UPI,45.56,5,0,513,511.18,0.4191,Dissatisfied,Occasional Buyer
AMZ-101495,48,Male,Latin America,2017,8,Prime,Platinum,79,4153.26,52.57,1.27,1,Office,8,4.7,4,20,115,Alexa,Cash on Delivery,53.94,15,4,286,5667.4,0.636,Satisfied,Loyal Shopper
AMZ-101496,19,Male,North America,2022,3,Non-Prime,Gold,49,8475.72,172.97,0.0,0,Home & Kitchen,8,3.8,4,28,72,Mobile,Net Banking,70.16,22,2,29,12508.25,0.1122,Satisfied,Premium Spender
AMZ-101497,24,Non-Binary,Southeast Asia,2017,8,Prime,Gold,22,664.81,30.22,18.18,4,Home & Kitchen,6,3.4,21,66,167,Mobile,Debit Card,20.63,34,2,9,953.82,0.4707,Satisfied,Bargain Hunter
AMZ-101498,23,Male,North America,2020,5,Non-Prime,Platinum,26,7366.42,283.32,3.85,1,Books,8,3.7,16,24,76,Mobile,Cash on Delivery,9.99,21,1,146,8132.35,0.6542,Neutral,Premium Spender
AMZ-101499,19,Female,Middle East,2020,5,Non-Prime,Silver,9,518.38,57.6,22.22,2,Clothing,4,2.9,0,89,142,Tablet,Credit Card,9.35,32,0,166,695.49,0.4841,Satisfied,Bargain Hunter
AMZ-101500,21,Male,Latin America,2018,7,Non-Prime,Gold,32,3354.63,104.83,6.25,2,Home & Kitchen,1,3.7,4,12,70,Tablet,Gift Card,32.73,13,0,523,3414.75,0.6608,Neutral,Premium Spender
AMZ-101501,53,Female,South Asia,2019,6,Prime,Gold,44,4553.56,103.49,2.27,1,Toys,2,4.2,13,10,110,Alexa,Cash on Delivery,48.1,13,4,539,4830.01,0.4663,Very Satisfied,Premium Spender
AMZ-101502,51,Non-Binary,North America,2021,4,Non-Prime,Silver,50,4956.08,99.12,4.0,2,Home & Kitchen,5,4.6,49,16,178,Mobile,Cash on Delivery,54.89,5,2,501,5622.8,0.7004,Very Satisfied,Loyal Shopper
AMZ-101503,42,Female,East Asia,2015,10,Prime,Silver,60,1524.52,25.41,3.33,2,Beauty,9,3.9,21,40,166,Desktop,Net Banking,46.02,34,4,310,1895.43,0.5942,Very Satisfied,Loyal Shopper
AMZ-101504,40,Male,East Asia,2016,9,Prime,Diamond,0,37.76,37.76,0.0,0,Grocery,5,1.8,47,3,7,Tablet,Amazon Pay,77.68,32,4,195,44.53,0.3288,Very Dissatisfied,Inactive User
AMZ-101505,38,Male,East Asia,2017,8,Prime,Diamond,4,98.35,24.59,25.0,1,Toys,5,1.8,1,3,19,Smart TV,Cash on Delivery,78.01,20,2,201,114.42,0.3715,Neutral,Inactive User
AMZ-101506,31,Male,South Asia,2021,4,Non-Prime,Platinum,26,444.46,17.09,11.54,3,Books,9,3.0,30,58,96,Mobile,Gift Card,41.63,22,1,686,596.84,0.905,Dissatisfied,Bargain Hunter
AMZ-101507,34,Non-Binary,Middle East,2017,8,Prime,Silver,54,1190.52,22.05,3.7,2,Home & Kitchen,6,4.4,29,23,121,Tablet,Cash on Delivery,34.13,7,2,678,1652.04,0.1675,Very Satisfied,Loyal Shopper
AMZ-101508,52,Non-Binary,Europe,2019,6,Prime,Gold,12,323.49,26.96,16.67,2,Sports,3,2.1,26,3,12,Mobile,UPI,15.05,20,3,544,402.13,0.5971,Dissatisfied,Occasional Buyer
AMZ-101509,22,Non-Binary,Middle East,2021,4,Non-Prime,Platinum,0,55.62,55.62,0.0,0,Toys,8,1.7,23,3,4,Alexa,Credit Card,55.68,30,4,503,64.42,0.7755,Dissatisfied,Inactive User
AMZ-101510,50,Male,Middle East,2023,2,Prime,Platinum,1,35.88,35.88,100.0,1,Electronics,5,2.6,37,3,0,Mobile,Amazon Pay,53.79,10,1,52,39.25,0.5318,Neutral,Inactive User
AMZ-101511,31,Male,Europe,2019,6,Prime,Gold,21,12919.65,615.22,14.29,3,Home & Kitchen,3,3.5,7,15,102,Alexa,Cash on Delivery,40.87,6,2,322,16592.59,0.7747,Neutral,Premium Spender
AMZ-101512,46,Male,South Asia,2017,8,Prime,Silver,12,173.93,14.49,16.67,2,Office,6,2.4,44,17,27,Alexa,Net Banking,31.39,26,2,338,186.38,0.3294,Satisfied,Occasional Buyer
AMZ-101513,31,Male,Southeast Asia,2021,4,Non-Prime,Silver,9,689.77,76.64,33.33,3,Grocery,5,4.4,41,94,195,Smart TV,Debit Card,56.25,0,4,266,915.3,0.6203,Satisfied,Bargain Hunter
AMZ-101514,19,Male,North America,2022,3,Prime,Diamond,7,95.31,13.62,14.29,1,Grocery,4,2.7,18,17,20,Desktop,Net Banking,38.85,20,2,638,131.78,0.7309,Satisfied,Occasional Buyer
AMZ-101515,60,Female,Europe,2016,9,Prime,Silver,9,558.68,62.08,11.11,1,Electronics,2,2.5,34,18,26,Mobile,Cash on Delivery,12.41,13,2,419,782.37,0.8294,Dissatisfied,Occasional Buyer
AMZ-101516,71,Non-Binary,Latin America,2017,8,Non-Prime,Silver,63,3927.66,62.34,0.0,0,Grocery,1,3.9,2,37,121,Smart TV,Credit Card,11.59,6,0,35,4099.77,0.432,Satisfied,Loyal Shopper
AMZ-101517,68,Non-Binary,South Asia,2023,2,Prime,Diamond,26,13442.9,517.03,7.69,2,Grocery,1,4.6,12,23,66,Desktop,Credit Card,27.06,28,2,707,14617.86,0.6261,Neutral,Premium Spender
AMZ-101518,21,Non-Binary,Europe,2018,7,Prime,Gold,39,9955.54,255.27,5.13,2,Beauty,9,4.5,15,27,79,Smart TV,Credit Card,72.71,26,4,726,11144.11,0.7376,Satisfied,Premium Spender
AMZ-101519,44,Male,Middle East,2016,9,Prime,Gold,45,4194.49,93.21,2.22,1,Toys,4,4.9,5,47,140,Alexa,UPI,78.25,11,2,195,4988.3,0.6926,Very Satisfied,Loyal Shopper
AMZ-101520,34,Non-Binary,South Asia,2019,6,Prime,Silver,8,437.46,54.68,112.5,9,Electronics,1,3.4,48,28,224,Desktop,Gift Card,61.83,10,4,670,551.66,0.1941,Neutral,Bargain Hunter
AMZ-101521,54,Male,Europe,2021,4,Prime,Gold,50,979.93,19.6,2.0,1,Sports,8,3.9,4,44,142,Desktop,UPI,73.61,27,1,450,1249.41,0.869,Satisfied,Loyal Shopper
AMZ-101522,29,Non-Binary,North America,2018,7,Non-Prime,Silver,41,8058.13,196.54,2.44,1,Books,1,4.9,40,16,84,Tablet,UPI,37.4,30,3,127,10752.43,0.7282,Neutral,Premium Spender
AMZ-101523,68,Non-Binary,Latin America,2015,10,Prime,Gold,23,4117.02,179.0,0.0,0,Automotive,7,3.9,32,29,72,Tablet,Amazon Pay,72.08,21,0,365,5029.6,0.1723,Satisfied,Loyal Shopper
AMZ-101524,33,Non-Binary,South Asia,2017,8,Non-Prime,Platinum,1,18.45,18.45,100.0,1,Beauty,8,1.7,32,2,16,Alexa,UPI,33.16,18,2,182,20.31,0.794,Very Dissatisfied,Inactive User
AMZ-101525,35,Female,Southeast Asia,2021,4,Non-Prime,Diamond,27,619.27,22.94,11.11,3,Sports,1,4.4,1,83,188,Mobile,Debit Card,27.24,31,3,232,626.13,0.2188,Neutral,Bargain Hunter
AMZ-101526,19,Female,Latin America,2023,2,Non-Prime,Gold,78,3595.72,46.1,1.28,1,Books,3,4.3,15,28,61,Tablet,Net Banking,71.57,13,3,64,4947.8,0.7094,Very Satisfied,Loyal Shopper
AMZ-101527,58,Male,Latin America,2021,4,Prime,Diamond,65,2926.93,45.03,0.0,0,Books,9,4.8,10,49,81,Mobile,Gift Card,72.82,20,3,587,3764.72,0.4254,Very Satisfied,Loyal Shopper
AMZ-101528,33,Female,Middle East,2019,6,Prime,Platinum,24,559.91,23.33,16.67,4,Books,3,4.3,15,91,141,Mobile,Amazon Pay,59.65,27,1,77,679.41,0.2934,Satisfied,Bargain Hunter
AMZ-101529,36,Female,North America,2020,5,Prime,Diamond,4,41.57,10.39,25.0,1,Automotive,8,2.2,4,1,10,Mobile,Debit Card,55.39,25,3,460,50.15,0.6965,Very Dissatisfied,Inactive User
AMZ-101530,51,Male,Latin America,2022,3,Prime,Silver,52,4854.46,93.36,1.92,1,Sports,7,4.7,9,24,138,Mobile,UPI,39.96,3,3,595,5848.55,0.6317,Satisfied,Loyal Shopper
AMZ-101531,35,Non-Binary,East Asia,2022,3,Prime,Platinum,7,406.44,58.06,28.57,2,Office,6,2.2,34,13,10,Desktop,Cash on Delivery,50.87,25,0,677,544.27,0.8845,Neutral,Occasional Buyer
AMZ-101532,25,Non-Binary,East Asia,2019,6,Non-Prime,Diamond,29,679.99,23.45,10.34,3,Toys,8,3.8,29,46,224,Mobile,Cash on Delivery,45.35,14,2,38,706.55,0.3573,Satisfied,Bargain Hunter
AMZ-101533,54,Female,Latin America,2018,7,Non-Prime,Platinum,24,386.66,16.11,37.5,9,Grocery,1,4.3,7,24,239,Smart TV,Gift Card,53.47,28,2,72,547.49,0.3103,Dissatisfied,Bargain Hunter
AMZ-101534,25,Non-Binary,East Asia,2018,7,Non-Prime,Platinum,0,90.55,90.55,100.0,1,Clothing,1,2.0,0,4,4,Smart TV,Gift Card,39.43,11,2,461,117.77,0.9248,Neutral,Inactive User
AMZ-101535,52,Male,Europe,2022,3,Non-Prime,Platinum,34,1287.47,37.87,0.0,0,Books,5,4.8,18,25,84,Desktop,Cash on Delivery,50.64,10,3,394,1524.71,0.6954,Very Satisfied,Loyal Shopper
AMZ-101536,38,Female,Middle East,2015,10,Prime,Silver,1,91.17,91.17,0.0,0,Office,2,2.8,12,4,18,Tablet,Amazon Pay,64.57,30,1,278,125.77,0.4297,Very Dissatisfied,Inactive User
AMZ-101537,25,Female,East Asia,2020,5,Non-Prime,Silver,14,81.47,5.82,14.29,2,Books,8,3.2,42,2,12,Tablet,UPI,43.56,21,3,388,118.62,0.9723,Satisfied,Occasional Buyer
AMZ-101538,40,Male,Southeast Asia,2019,6,Prime,Silver,2,522.54,261.27,50.0,1,Automotive,7,2.6,16,13,22,Mobile,Gift Card,2.07,29,4,454,733.11,0.5336,Dissatisfied,Occasional Buyer
AMZ-101539,55,Female,Latin America,2017,8,Non-Prime,Gold,22,269.37,12.24,31.82,7,Toys,3,4.5,6,38,148,Mobile,UPI,69.42,34,0,82,295.25,0.2207,Satisfied,Bargain Hunter
AMZ-101540,37,Non-Binary,Middle East,2020,5,Prime,Silver,24,316.66,13.19,12.5,3,Automotive,5,3.4,7,42,203,Desktop,Amazon Pay,68.99,1,3,107,420.06,0.1856,Satisfied,Bargain Hunter
AMZ-101541,27,Female,South Asia,2021,4,Prime,Gold,6,344.54,57.42,50.0,3,Clothing,3,4.0,25,17,40,Alexa,Net Banking,1.14,10,3,567,488.65,0.2952,Dissatisfied,Occasional Buyer
AMZ-101542,24,Male,Latin America,2019,6,Prime,Gold,29,206.32,7.11,27.59,8,Grocery,8,2.9,37,85,113,Smart TV,UPI,0.28,24,3,91,229.17,0.6985,Neutral,Bargain Hunter
AMZ-101543,54,Non-Binary,Latin America,2019,6,Prime,Silver,9,292.07,32.45,0.0,0,Sports,2,3.2,25,19,47,Tablet,Credit Card,47.51,10,1,122,379.22,0.3541,Neutral,Occasional Buyer
AMZ-101544,33,Non-Binary,North America,2018,7,Non-Prime,Gold,10,97.49,9.75,20.0,2,Beauty,5,2.5,42,10,22,Mobile,Credit Card,26.87,34,4,377,128.68,0.2268,Satisfied,Occasional Buyer
AMZ-101545,70,Male,Middle East,2018,7,Prime,Gold,4,73.88,18.47,0.0,0,Home & Kitchen,4,2.5,27,4,8,Tablet,UPI,54.51,10,1,535,85.92,0.1567,Very Dissatisfied,Inactive User
AMZ-101546,25,Female,North America,2018,7,Non-Prime,Diamond,11,346.64,31.51,18.18,2,Sports,3,3.7,20,9,52,Desktop,Credit Card,38.52,27,0,523,478.68,0.331,Satisfied,Occasional Buyer
AMZ-101547,28,Female,Europe,2015,10,Prime,Platinum,7,261.38,37.34,28.57,2,Automotive,6,2.3,22,17,25,Tablet,UPI,33.29,15,1,107,293.26,0.2858,Satisfied,Occasional Buyer
AMZ-101548,36,Female,North America,2021,4,Prime,Gold,8,631.38,78.92,75.0,6,Office,2,3.7,44,50,120,Mobile,Credit Card,37.7,33,0,212,870.72,0.0337,Neutral,Bargain Hunter
AMZ-101549,48,Female,Middle East,2021,4,Non-Prime,Platinum,0,96.95,96.95,100.0,1,Home & Kitchen,8,3.0,22,0,19,Smart TV,Cash on Delivery,47.88,0,1,63,113.93,0.2707,Dissatisfied,Inactive User
AMZ-101550,39,Non-Binary,Latin America,2018,7,Prime,Diamond,4,93.0,23.25,0.0,0,Books,8,2.7,26,4,3,Mobile,Debit Card,75.24,8,2,403,99.23,0.7605,Dissatisfied,Inactive User
AMZ-101551,70,Non-Binary,Latin America,2015,10,Non-Prime,Diamond,1,51.18,51.18,0.0,0,Grocery,2,1.0,22,2,5,Mobile,Cash on Delivery,44.54,22,3,325,59.07,0.8217,Neutral,Inactive User
AMZ-101552,27,Non-Binary,Southeast Asia,2023,2,Non-Prime,Diamond,1,94.8,94.8,100.0,1,Beauty,7,1.7,45,1,19,Tablet,Debit Card,51.98,10,0,234,97.0,0.3426,Dissatisfied,Inactive User
AMZ-101553,36,Male,Europe,2018,7,Prime,Platinum,3,27.23,9.08,33.33,1,Home & Kitchen,5,2.7,11,3,15,Smart TV,Amazon Pay,58.94,16,1,723,39.74,0.5764,Very Dissatisfied,Inactive User
AMZ-101554,63,Male,Southeast Asia,2022,3,Non-Prime,Diamond,20,561.73,28.09,10.0,2,Beauty,8,3.2,45,38,113,Mobile,Amazon Pay,71.29,17,3,397,788.78,0.5951,Dissatisfied,Bargain Hunter
AMZ-101555,33,Male,Europe,2020,5,Non-Prime,Diamond,1,76.87,76.87,100.0,1,Office,2,2.1,11,0,18,Desktop,Gift Card,69.18,36,4,455,109.36,0.6092,Neutral,Inactive User
AMZ-101556,57,Non-Binary,East Asia,2017,8,Prime,Gold,34,6558.41,192.89,2.94,1,Toys,8,4.7,15,27,75,Alexa,Net Banking,61.96,17,3,407,8777.31,0.0911,Satisfied,Premium Spender
AMZ-101557,52,Female,Europe,2018,7,Prime,Silver,65,4515.19,69.46,0.0,0,Books,2,4.7,30,43,83,Smart TV,Gift Card,69.15,24,2,507,5240.81,0.8815,Satisfied,Loyal Shopper
AMZ-101558,66,Non-Binary,Southeast Asia,2019,6,Non-Prime,Gold,0,29.55,29.55,0.0,0,Clothing,5,1.9,48,2,19,Smart TV,Credit Card,1.63,21,0,259,36.02,0.8066,Dissatisfied,Inactive User
AMZ-101559,51,Female,Europe,2021,4,Non-Prime,Diamond,30,3346.65,111.56,3.33,1,Books,4,3.8,27,14,131,Desktop,Cash on Delivery,27.11,13,3,571,3730.92,0.9729,Very Satisfied,Loyal Shopper
AMZ-101560,46,Male,Latin America,2021,4,Prime,Silver,16,681.16,42.57,43.75,7,Clothing,1,2.6,8,73,162,Alexa,Cash on Delivery,72.0,19,1,523,716.89,0.0406,Satisfied,Bargain Hunter
AMZ-101561,54,Female,Europe,2023,2,Prime,Diamond,0,42.63,42.63,100.0,1,Grocery,9,2.4,29,3,12,Desktop,Net Banking,37.69,15,0,641,46.08,0.6924,Very Dissatisfied,Inactive User
AMZ-101562,24,Female,East Asia,2023,2,Prime,Silver,3,323.23,107.74,66.67,2,Electronics,8,2.6,24,15,23,Mobile,Net Banking,42.56,35,1,255,391.1,0.2059,Neutral,Occasional Buyer
AMZ-101563,28,Female,Latin America,2019,6,Prime,Diamond,2,108.36,54.18,100.0,2,Sports,8,2.8,18,18,21,Smart TV,Net Banking,77.18,16,1,682,110.33,0.0035,Dissatisfied,Occasional Buyer
AMZ-101564,67,Non-Binary,East Asia,2016,9,Non-Prime,Silver,34,4657.5,136.99,2.94,1,Clothing,5,4.3,6,27,66,Mobile,UPI,14.9,11,3,56,4893.65,0.133,Very Satisfied,Loyal Shopper
AMZ-101565,61,Non-Binary,Latin America,2021,4,Prime,Diamond,1,14.92,14.92,0.0,0,Beauty,9,2.2,31,3,18,Smart TV,Debit Card,25.14,32,0,652,15.02,0.5962,Very Dissatisfied,Inactive User
AMZ-101566,62,Non-Binary,Europe,2022,3,Prime,Gold,4,60.94,15.23,25.0,1,Sports,3,2.6,49,3,8,Smart TV,Amazon Pay,32.16,31,2,474,71.46,0.3745,Neutral,Inactive User
AMZ-101567,59,Non-Binary,Middle East,2016,9,Non-Prime,Diamond,5,438.32,87.66,160.0,8,Sports,9,4.0,4,39,172,Tablet,Gift Card,37.51,26,0,484,527.83,0.233,Dissatisfied,Bargain Hunter
AMZ-101568,60,Male,North America,2016,9,Non-Prime,Gold,14,518.16,37.01,21.43,3,Toys,3,2.6,23,9,35,Alexa,Amazon Pay,1.32,37,4,292,610.66,0.9361,Neutral,Occasional Buyer
AMZ-101569,54,Female,North America,2018,7,Prime,Platinum,2,63.16,31.58,0.0,0,Clothing,7,1.8,49,4,8,Mobile,Amazon Pay,7.49,9,0,123,85.07,0.3894,Neutral,Inactive User
AMZ-101570,32,Female,South Asia,2023,2,Prime,Platinum,13,93.97,7.23,15.38,2,Sports,5,2.8,4,12,20,Alexa,Cash on Delivery,35.55,8,2,497,100.28,0.3912,Dissatisfied,Occasional Buyer
AMZ-101571,26,Non-Binary,Europe,2020,5,Prime,Silver,16,312.08,19.5,31.25,5,Home & Kitchen,8,3.6,41,46,166,Alexa,Cash on Delivery,61.23,30,4,550,358.69,0.0102,Neutral,Bargain Hunter
AMZ-101572,52,Male,Middle East,2023,2,Prime,Gold,2,52.18,26.09,0.0,0,Electronics,6,1.8,36,1,19,Smart TV,Cash on Delivery,11.09,8,2,632,57.14,0.1229,Dissatisfied,Inactive User
AMZ-101573,18,Male,Europe,2023,2,Non-Prime,Diamond,10,317.0,31.7,60.0,6,Automotive,6,4.4,3,42,160,Alexa,Debit Card,5.91,13,0,361,416.97,0.5962,Satisfied,Bargain Hunter
AMZ-101574,25,Male,Latin America,2023,2,Non-Prime,Silver,15,7405.55,493.7,6.67,1,Automotive,2,3.2,40,11,108,Smart TV,Gift Card,38.25,30,2,363,9560.92,0.8476,Neutral,Premium Spender
AMZ-101575,53,Male,Europe,2018,7,Non-Prime,Silver,6,506.61,84.44,50.0,3,Beauty,9,3.1,45,6,34,Mobile,Net Banking,22.47,37,4,664,665.36,0.8816,Neutral,Occasional Buyer
AMZ-101576,64,Female,South Asia,2021,4,Non-Prime,Platinum,20,4127.39,206.37,5.0,1,Sports,3,3.6,37,22,121,Smart TV,Net Banking,72.04,12,4,633,4326.99,0.7438,Very Satisfied,Loyal Shopper
AMZ-101577,59,Male,Latin America,2017,8,Non-Prime,Platinum,2,40.49,20.25,50.0,1,Electronics,7,2.6,4,3,12,Smart TV,Credit Card,3.06,27,1,682,44.07,0.77,Neutral,Inactive User
AMZ-101578,26,Male,East Asia,2020,5,Non-Prime,Silver,1,27.02,27.02,100.0,1,Electronics,7,2.9,49,3,19,Desktop,Debit Card,17.05,36,4,87,35.86,0.878,Very Dissatisfied,Inactive User
AMZ-101579,68,Male,Latin America,2015,10,Prime,Platinum,0,31.18,31.18,100.0,1,Automotive,9,1.4,0,0,8,Desktop,Gift Card,59.41,39,1,675,36.34,0.3559,Very Dissatisfied,Inactive User
AMZ-101580,27,Female,South Asia,2018,7,Prime,Silver,66,4339.01,65.74,1.52,1,Grocery,8,4.4,46,37,179,Desktop,Credit Card,28.82,36,0,223,5723.75,0.1368,Satisfied,Loyal Shopper
AMZ-101581,45,Female,Middle East,2015,10,Non-Prime,Gold,40,10395.56,259.89,10.0,4,Clothing,7,3.2,14,21,111,Mobile,Gift Card,56.93,35,1,654,12506.74,0.208,Satisfied,Premium Spender
AMZ-101582,19,Female,Latin America,2017,8,Non-Prime,Gold,5,428.89,85.78,40.0,2,Beauty,7,2.3,21,12,52,Smart TV,UPI,72.22,38,3,388,560.95,0.3152,Satisfied,Occasional Buyer
AMZ-101583,48,Male,Europe,2022,3,Non-Prime,Diamond,35,3654.75,104.42,5.71,2,Automotive,5,4.2,33,31,84,Smart TV,UPI,29.95,5,2,142,4170.27,0.5383,Satisfied,Loyal Shopper
AMZ-101584,60,Female,Europe,2020,5,Prime,Gold,13,322.01,24.77,7.69,1,Books,6,3.0,16,1,57,Tablet,Gift Card,44.69,29,3,437,461.6,0.7458,Satisfied,Occasional Buyer
AMZ-101585,39,Male,Latin America,2015,10,Prime,Silver,34,6621.09,194.74,2.94,1,Clothing,4,3.9,21,8,54,Smart TV,Amazon Pay,77.34,8,2,479,9537.99,0.5363,Neutral,Premium Spender
AMZ-101586,38,Non-Binary,Southeast Asia,2019,6,Non-Prime,Gold,23,590.96,25.69,17.39,4,Automotive,6,2.9,33,49,227,Smart TV,UPI,46.74,11,4,248,784.33,0.6252,Satisfied,Bargain Hunter
AMZ-101587,18,Male,North America,2018,7,Prime,Platinum,26,4626.6,177.95,0.0,0,Grocery,4,3.3,46,19,43,Desktop,Cash on Delivery,54.68,30,3,439,6781.87,0.4308,Very Satisfied,Premium Spender
AMZ-101588,46,Non-Binary,East Asia,2018,7,Prime,Platinum,42,11263.22,268.17,7.14,3,Beauty,1,3.6,18,6,112,Smart TV,Gift Card,69.74,26,0,718,12518.99,0.2828,Satisfied,Premium Spender
AMZ-101589,68,Female,Europe,2019,6,Prime,Platinum,18,10150.02,563.89,11.11,2,Automotive,9,3.0,15,8,76,Desktop,Amazon Pay,34.41,0,3,502,10354.24,0.9222,Neutral,Premium Spender
AMZ-101590,24,Female,Southeast Asia,2018,7,Prime,Gold,13,723.45,55.65,53.85,7,Grocery,1,3.2,0,49,101,Desktop,Cash on Delivery,19.53,37,1,90,1044.47,0.5491,Satisfied,Bargain Hunter
AMZ-101591,47,Non-Binary,Europe,2023,2,Prime,Silver,11,203.24,18.48,81.82,9,Electronics,8,3.6,6,97,194,Smart TV,Credit Card,53.27,26,2,42,254.82,0.1049,Dissatisfied,Bargain Hunter
AMZ-101592,35,Non-Binary,North America,2018,7,Non-Prime,Silver,10,322.94,32.29,30.0,3,Grocery,5,3.2,5,13,58,Desktop,Amazon Pay,8.28,28,3,70,471.8,0.8875,Dissatisfied,Occasional Buyer
AMZ-101593,22,Male,East Asia,2023,2,Non-Prime,Diamond,0,3.83,3.83,100.0,1,Home & Kitchen,2,1.1,34,4,7,Tablet,Cash on Delivery,57.38,15,2,150,5.71,0.9597,Dissatisfied,Inactive User
AMZ-101594,19,Female,Southeast Asia,2022,3,Prime,Gold,48,3961.03,82.52,4.17,2,Electronics,2,4.7,29,32,65,Mobile,Cash on Delivery,14.65,4,0,138,5892.69,0.9883,Satisfied,Loyal Shopper
AMZ-101595,18,Male,Middle East,2015,10,Prime,Diamond,16,160.9,10.06,18.75,3,Electronics,9,3.8,32,21,229,Desktop,Amazon Pay,8.2,38,3,148,172.96,0.9459,Dissatisfied,Bargain Hunter
AMZ-101596,36,Male,Latin America,2022,3,Non-Prime,Gold,1,559.53,559.53,100.0,1,Electronics,9,2.7,34,12,16,Tablet,Net Banking,20.11,31,3,125,588.1,0.9,Neutral,Occasional Buyer
AMZ-101597,64,Non-Binary,Southeast Asia,2023,2,Prime,Platinum,14,597.79,42.7,14.29,2,Books,9,3.3,28,74,150,Mobile,Credit Card,0.77,39,1,676,745.1,0.6978,Satisfied,Bargain Hunter
AMZ-101598,59,Non-Binary,East Asia,2021,4,Non-Prime,Diamond,0,52.26,52.26,0.0,0,Electronics,1,2.0,10,4,15,Mobile,Net Banking,47.36,14,3,550,72.45,0.4811,Neutral,Inactive User
